time,open,high,low,close,Return,Kelly Fraction
2021-05-25,1.22146,1.22664,1.22117,1.22497,0.002840769545640498,0.24174748869921997
2021-05-26,1.22491,1.2263,1.2182,1.21922,-0.0046939925059388266,0.2400668456607336
2021-05-27,1.21906,1.22151,1.21751,1.21934,9.842358229050774e-05,0.16795709851311325
2021-05-28,1.21932,1.2205,1.21327,1.21896,-0.00031164400413341564,0.1898262532679863
2021-05-31,1.21993,1.22314,1.21833,1.2225,0.002904114983264261,0.16748824455707334
2021-06-01,1.22254,1.22543,1.22118,1.22126,-0.0010143149284252972,0.15560634771456996
2021-06-02,1.22125,1.22265,1.21643,1.221,-0.00021289487905928883,0.1475553626718454
2021-06-03,1.2209699999999999,1.22143,1.21183,1.21265,-0.00683865683865692,0.14545208438903195
2021-06-04,1.21261,1.21856,1.21041,1.21662,0.003273821795241938,0.09455516383999465
2021-06-07,1.21595,1.22018,1.21448,1.21893,0.001898702963949228,0.06264584414933069
2021-06-08,1.21891,1.21942,1.21643,1.21726,-0.0013700540638100778,0.0965837106884816
2021-06-09,1.21722,1.22179,1.21709,1.21787,0.0005011254785336483,0.07319190465397307
2021-06-10,1.21787,1.2195,1.21432,1.21751,-0.00029559805233725367,0.05024874670307325
2021-06-11,1.21751,1.2193100000000001,1.20927,1.21063,-0.005650877610861471,0.05266988054521381
2021-06-14,1.21025,1.21303,1.20942,1.212,0.0011316422028198048,0.07890956285889426
2021-06-15,1.2119,1.21473,1.21014,1.21264,0.0005280528052804545,0.055974536969508645
2021-06-16,1.21256,1.2134800000000001,1.1994,1.19943,-0.010893587544530847,0.11535282503423788
2021-06-17,1.19939,1.20064,1.18918,1.19069,-0.007286794560749654,-0.00616805441821497
2021-06-18,1.19056,1.19251,1.18537,1.18597,-0.0039640880497863185,-0.1620197651426663
2021-06-21,1.1855,1.19212,1.1847699999999999,1.19185,0.004957966896296018,-0.3624323555982234
2021-06-22,1.19166,1.19525,1.18809,1.19413,0.0019129924067624593,-0.23311652810503186
2021-06-23,1.19376,1.19703,1.19116,1.19258,-0.0012980161288971281,-0.226107249367388
2021-06-24,1.19254,1.19563,1.19175,1.19315,0.00047795535729244776,-0.15890655930409373
2021-06-25,1.19315,1.19752,1.19265,1.1937,0.0004609646733437778,-0.16302222798280827
2021-06-28,1.19316,1.19445,1.19025,1.19242,-0.0010722962218312482,-0.2622582662009092
2021-06-29,1.1923,1.19298,1.18777,1.1896,-0.002364938528370941,-0.2743232173524884
2021-06-30,1.18954,1.1909,1.18452,1.1856,-0.00336247478143914,-0.4450102535752151
2021-07-01,1.18559,1.18842,1.18374,1.18497,-0.0005313765182185515,-0.43631526800742926
2021-07-02,1.18491,1.18743,1.18071,1.18646,0.001257415799556183,-0.566677193618545
2021-07-05,1.18576,1.18805,1.18515,1.18634,-0.00010114120998605536,-0.4857551288298988
2021-07-06,1.18619,1.1895,1.18067,1.18231,-0.0033970025456445674,-0.5653138625439185
2021-07-07,1.18235,1.18362,1.17817,1.17903,-0.0027742301088546917,-0.7268204891302621
2021-07-08,1.17899,1.18679,1.17836,1.18449,0.004630925421744925,-0.6872442443806279
2021-07-09,1.1844000000000001,1.18811,1.18251,1.18774,0.0027437969083741187,-0.48136179708178145
2021-07-12,1.18715,1.18802,1.18361,1.18606,-0.0014144509741190747,-0.4182181366586654
2021-07-13,1.18593,1.18752,1.17724,1.17765,-0.007090703674350163,-0.5058586269181096
2021-07-14,1.17761,1.18388,1.17719,1.18358,0.005035451959410686,-0.60808863400986
2021-07-15,1.18349,1.18506,1.17962,1.18118,-0.002027746328934432,-0.4646879424615926
2021-07-16,1.18118,1.18224,1.17921,1.18055,-0.0005333649401445539,-0.39232872903684757
2021-07-19,1.18054,1.18243,1.1764000000000001,1.17987,-0.0005760027106009868,-0.4682109458656093
2021-07-20,1.1798,1.18025,1.17558,1.17805,-0.0015425428225143145,-0.5020540860456253
2021-07-21,1.1779600000000001,1.18047,1.17519,1.17946,0.0011968931709178676,-0.5047296551512551
2021-07-22,1.17907,1.18303,1.17575,1.17707,-0.002026351042002217,-0.47981439367268713
2021-07-23,1.17705,1.17865,1.17544,1.17689,-0.0001529220861971048,-0.5058934570138093
2021-07-26,1.17677,1.18173,1.17635,1.18029,0.0028889700821657094,-0.42305001763766265
2021-07-27,1.1803,1.18411,1.1770100000000001,1.18165,0.001152259190537963,-0.36986038740068206
2021-07-28,1.18159,1.18494,1.17721,1.18441,0.0023357170058815324,-0.35265152703319314
2021-07-29,1.18431,1.18927,1.18402,1.18865,0.0035798414400418643,-0.17162922903277208
2021-07-30,1.18858,1.19087,1.18517,1.1873,-0.0011357422285785956,-0.021227649526560886
2021-08-02,1.18641,1.18969,1.1859,1.18688,-0.00035374378842756293,0.016332059855195414
2021-08-03,1.1867,1.18933,1.18537,1.18637,-0.00042969803181447386,-0.05900099257416687
2021-08-04,1.18631,1.18997,1.1832799999999999,1.18367,-0.002275849861341661,-0.09144612612127359
2021-08-05,1.1836,1.1857199999999999,1.18282,1.18327,-0.0003379320249731199,-0.10536446372601739
2021-08-06,1.18324,1.18357,1.17544,1.17611,-0.006051028083193244,-0.10835374541896249
2021-08-09,1.17568,1.1769,1.17349,1.17362,-0.0021171489061396764,-0.1780360185292782
2021-08-10,1.17358,1.17429,1.17098,1.17203,-0.0013547826383328854,-0.1906645340296483
2021-08-11,1.17184,1.1754,1.17061,1.17388,0.0015784578893032197,-0.17845537812976248
2021-08-12,1.1738,1.17482,1.17237,1.17296,-0.0007837257641326589,-0.1240420776740936
2021-08-13,1.1729,1.18048,1.17281,1.17962,0.005677942981857864,-0.12722833824993127
2021-08-16,1.17941,1.18007,1.17675,1.17768,-0.0016445974127259344,-0.06117030858782703
2021-08-17,1.1776200000000001,1.17845,1.17081,1.17081,-0.005833503158752973,-0.07786340160025047
2021-08-18,1.17088,1.17425,1.16937,1.17108,0.00023060957798448634,-0.10421512527549628
2021-08-19,1.17087,1.17176,1.16657,1.16756,-0.0030057724493629534,-0.0783023573995718
2021-08-20,1.1675200000000001,1.17045,1.1663999999999999,1.16996,0.0020555688786874082,-0.18001136778584112
2021-08-23,1.16897,1.17503,1.16897,1.1745700000000001,0.0039403056514752954,-0.19374143789443107
2021-08-24,1.17449,1.1764999999999999,1.17273,1.17555,0.0008343478890147082,-0.11864437619092567
2021-08-25,1.17537,1.17743,1.1726,1.17716,0.0013695716898471932,-0.021976902478965755
2021-08-26,1.17706,1.1779,1.17459,1.17515,-0.0017074994053485337,-0.07961061420979615
2021-08-27,1.17514,1.18026,1.17349,1.1795499999999999,0.0037442028677190375,-0.07483801910588507
2021-08-30,1.17926,1.18099,1.17829,1.17962,5.934466533852323e-05,-0.01054340567115276
2021-08-31,1.17961,1.1844999999999999,1.17939,1.18083,0.0010257540563911594,-0.0016569774218567535
2021-09-01,1.18078,1.1857199999999999,1.17936,1.18384,0.002549054478629298,0.03883022883851545
2021-09-02,1.18374,1.18759,1.18344,1.18744,0.0030409514799296655,0.05771390930273824
2021-09-03,1.18739,1.19091,1.1865700000000001,1.18772,0.00023580138785961324,0.13131063083102584
2021-09-06,1.18768,1.18862,1.18557,1.18701,-0.0005977839894926174,0.14467966396294052
2021-09-07,1.18675,1.18852,1.18373,1.18402,-0.0025189341286087075,0.09228326705656043
2021-09-08,1.18356,1.18512,1.18022,1.1815,-0.0021283424266482776,0.03270141678588461
2021-09-09,1.18125,1.18413,1.18053,1.18244,0.0007955988150656346,-0.03671866970563625
2021-09-10,1.18229,1.1851,1.18091,1.18107,-0.0011586211562530924,-0.08836477839650635
2021-09-13,1.18143,1.18171,1.17702,1.18103,-3.386759463874789e-05,-0.08875821287175041
2021-09-14,1.18092,1.1846,1.18001,1.18025,-0.0006604404629857452,-0.08325750391209502
2021-09-15,1.1801300000000001,1.18319,1.17991,1.18165,0.0011861893666595957,-0.08722543582813651
2021-09-16,1.18153,1.1820599999999999,1.17506,1.17652,-0.004341387043540923,-0.028426332551094825
2021-09-17,1.17675,1.17888,1.17242,1.1724999999999999,-0.003416856492027498,-0.099099563479693
2021-09-20,1.17272,1.17363,1.17004,1.17257,5.970149253742285e-05,-0.05259837480526429
2021-09-21,1.17248,1.17486,1.17149,1.17252,-4.2641377486996035e-05,-0.015083198676197727
2021-09-22,1.1724,1.17555,1.16843,1.16866,-0.003292054719748916,0.009572360359538977
2021-09-23,1.1686,1.1750099999999999,1.16835,1.17381,0.004406756456112104,-0.08134846494491467
2021-09-24,1.17379,1.17476,1.17007,1.17206,-0.0014908716061372562,0.0141724609062954
2021-09-27,1.17255,1.17255,1.16848,1.16952,-0.002167124549937949,-0.12413790565991084
2021-09-28,1.1694,1.17032,1.16682,1.16826,-0.0010773650728502782,-0.1343699898246733
2021-09-29,1.16825,1.16901,1.15894,1.1596899999999999,-0.0073356958211359125,-0.04123567826748613
2021-09-30,1.15963,1.16097,1.15626,1.15769,-0.0017245988152003733,-0.17838297090372796
2021-10-01,1.1574,1.16075,1.1562999999999999,1.15927,0.001364786773661253,-0.15475425081301739
2021-10-04,1.15922,1.164,1.15876,1.16193,0.0022945474307105584,-0.17219533838735876
2021-10-05,1.16184,1.16216,1.15806,1.15972,-0.0019020078662224105,-0.2179753838282382
2021-10-06,1.1595900000000001,1.16019,1.15292,1.15556,-0.003587072741696451,-0.2636118841693418
2021-10-07,1.15538,1.15723,1.1547399999999999,1.15527,-0.00025096057322848697,-0.354876495221993
2021-10-08,1.15526,1.15861,1.15414,1.15736,0.0018091009028191607,-0.32681579820657247
2021-10-11,1.15659,1.15867,1.15487,1.15517,-0.0018922375060481667,-0.4015180240622966
2021-10-12,1.15522,1.15702,1.15242,1.15295,-0.0019217950604674128,-0.4073491566462015
2021-10-13,1.15294,1.15973,1.1525,1.1594,0.005594344941237672,-0.44710320290796035
2021-10-14,1.15903,1.16245,1.15838,1.1595900000000001,0.0001638778678627606,-0.3327737242676589
2021-10-15,1.15947,1.16186,1.1588,1.15981,0.00018972222940849548,-0.4397733645242118
2021-10-18,1.15976,1.16224,1.15717,1.16097,0.0010001638199361729,-0.44176747878552747
2021-10-19,1.16088,1.16692,1.16074,1.1632500000000001,0.001963875035530638,-0.4291220714558171
2021-10-20,1.16304,1.16586,1.1617,1.16505,0.001547388781431236,-0.3379050101116346
2021-10-21,1.16478,1.16675,1.16192,1.1623999999999999,-0.002274580490107758,-0.269565074357356
2021-10-22,1.16197,1.16554,1.16194,1.16437,0.001694769442532662,-0.31490946367400774
2021-10-25,1.1638,1.1665,1.15907,1.1608100000000001,-0.003057447374975153,-0.263187338923388
2021-10-26,1.16076,1.16257,1.1585,1.15957,-0.0010682196052756998,-0.319479724096128
2021-10-27,1.15955,1.16257,1.15848,1.16026,0.0005950481644059202,-0.3270716721216045
2021-10-28,1.16023,1.1692,1.15824,1.16801,0.006679537345077868,-0.3468876251148492
2021-10-29,1.16781,1.16901,1.15353,1.1562000000000001,-0.010111214801242996,-0.11344051303922421
2021-11-01,1.15626,1.1609,1.1546,1.16041,0.0036412385400448333,-0.21983181645959807
